Time,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
2018-09-07 15:19:46,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:46,wlp3s0,6.00,0.00,1.59,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:47,enp0s31f6,3170.00,1277.00,4682.10,87.32,0.00,0.00,0.00,38.36
2018-09-07 15:19:47,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:47,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:48,enp0s31f6,3101.00,1251.00,4584.61,85.55,0.00,0.00,0.00,37.56
2018-09-07 15:19:48,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:48,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:49,enp0s31f6,2533.00,1026.00,3747.80,70.20,0.00,0.00,0.00,30.70
2018-09-07 15:19:49,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:49,wlp3s0,3.00,1.00,0.20,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:19:50,enp0s31f6,3007.00,1213.00,4446.13,82.94,0.00,0.00,0.00,36.42
2018-09-07 15:19:50,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:50,wlp3s0,6.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:51,enp0s31f6,2698.00,1101.00,3987.92,75.28,0.00,0.00,0.00,32.67
2018-09-07 15:19:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:51,wlp3s0,9.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:52,enp0s31f6,3051.00,1225.00,4506.26,83.79,0.00,0.00,0.00,36.92
2018-09-07 15:19:52,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:52,wlp3s0,15.00,0.00,3.18,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:53,enp0s31f6,2885.00,1159.00,4263.10,79.25,0.00,0.00,0.00,34.92
2018-09-07 15:19:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:53,wlp3s0,4.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:54,enp0s31f6,3184.00,1323.00,4702.83,90.50,0.00,0.00,0.00,38.53
2018-09-07 15:19:54,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:54,wlp3s0,10.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:55,enp0s31f6,3109.00,1248.00,4602.21,85.34,0.00,0.00,0.00,37.70
2018-09-07 15:19:55,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:55,wlp3s0,10.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:56,enp0s31f6,3245.00,1333.00,4801.04,91.18,0.00,0.00,0.00,39.33
2018-09-07 15:19:56,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:56,wlp3s0,18.00,1.00,4.68,0.36,0.00,0.00,0.00,0.00
2018-09-07 15:19:57,enp0s31f6,2725.00,1101.00,4027.97,75.29,0.00,0.00,0.00,33.00
2018-09-07 15:19:57,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:57,wlp3s0,19.00,1.00,3.81,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:19:58,enp0s31f6,3181.00,1280.00,4699.83,87.52,0.00,0.00,0.00,38.50
2018-09-07 15:19:58,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:58,wlp3s0,6.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:59,enp0s31f6,2973.00,1191.00,4394.41,81.46,0.00,0.00,0.00,36.00
2018-09-07 15:19:59,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:19:59,wlp3s0,2.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:00,enp0s31f6,2960.00,1196.00,4377.14,81.78,0.00,0.00,0.00,35.86
2018-09-07 15:20:00,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:00,wlp3s0,5.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:01,enp0s31f6,3148.00,1273.00,4659.39,87.06,0.00,0.00,0.00,38.17
2018-09-07 15:20:01,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:01,wlp3s0,3.00,1.00,0.18,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:02,enp0s31f6,3182.00,1298.00,4702.84,88.79,0.00,0.00,0.00,38.53
2018-09-07 15:20:02,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:02,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:03,enp0s31f6,3186.00,1297.00,4706.06,88.74,0.00,0.00,0.00,38.55
2018-09-07 15:20:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:03,wlp3s0,6.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:04,enp0s31f6,3182.00,1290.00,4702.79,88.24,0.00,0.00,0.00,38.53
2018-09-07 15:20:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:04,wlp3s0,6.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:05,enp0s31f6,3006.00,1218.00,4441.04,83.31,0.00,0.00,0.00,36.38
2018-09-07 15:20:05,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:05,wlp3s0,6.00,1.00,0.96,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:06,enp0s31f6,3072.00,1249.00,4541.10,85.42,0.00,0.00,0.00,37.20
2018-09-07 15:20:06,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:06,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:07,enp0s31f6,3405.00,1369.00,5029.08,93.65,0.00,0.00,0.00,41.20
2018-09-07 15:20:07,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:07,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:08,enp0s31f6,3109.00,1278.00,4594.51,87.38,0.00,0.00,0.00,37.64
2018-09-07 15:20:08,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:08,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:09,enp0s31f6,3318.00,1349.00,4899.36,92.26,0.00,0.00,0.00,40.14
2018-09-07 15:20:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:09,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:10,enp0s31f6,3181.00,1280.00,4700.48,87.54,0.00,0.00,0.00,38.51
2018-09-07 15:20:10,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:10,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:11,enp0s31f6,3182.00,1291.00,4699.26,88.29,0.00,0.00,0.00,38.50
2018-09-07 15:20:11,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:11,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:12,enp0s31f6,3024.00,1216.00,4470.65,83.16,0.00,0.00,0.00,36.62
2018-09-07 15:20:12,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:12,wlp3s0,5.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:13,enp0s31f6,2468.00,991.00,3641.88,67.78,0.00,0.00,0.00,29.83
2018-09-07 15:20:13,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:13,wlp3s0,2.00,1.00,0.12,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:14,enp0s31f6,2245.00,911.00,3305.84,62.33,0.00,0.00,0.00,27.08
2018-09-07 15:20:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:14,wlp3s0,4.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:15,enp0s31f6,2724.00,1098.00,4027.99,75.11,0.00,0.00,0.00,33.00
2018-09-07 15:20:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:15,wlp3s0,2.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:16,enp0s31f6,2930.00,1193.00,4322.64,81.60,0.00,0.00,0.00,35.41
2018-09-07 15:20:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:16,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:17,enp0s31f6,2984.00,1207.00,4410.62,82.53,0.00,0.00,0.00,36.13
2018-09-07 15:20:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:17,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:18,enp0s31f6,3620.00,1497.00,5357.70,102.39,0.00,0.00,0.00,43.89
2018-09-07 15:20:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:18,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:19,enp0s31f6,3015.00,1222.00,4457.35,83.57,0.00,0.00,0.00,36.51
2018-09-07 15:20:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:19,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:20,enp0s31f6,3095.00,1246.00,4570.17,85.20,0.00,0.00,0.00,37.44
2018-09-07 15:20:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:20,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:21,enp0s31f6,2991.00,1213.00,4418.17,82.96,0.00,0.00,0.00,36.19
2018-09-07 15:20:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:21,wlp3s0,6.00,1.00,0.53,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:22,enp0s31f6,3547.00,1433.00,5235.46,98.01,0.00,0.00,0.00,42.89
2018-09-07 15:20:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:22,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:23,enp0s31f6,2967.00,1207.00,4389.54,82.56,0.00,0.00,0.00,35.96
2018-09-07 15:20:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:23,wlp3s0,1.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:24,enp0s31f6,3029.00,1222.00,4475.15,83.55,0.00,0.00,0.00,36.66
2018-09-07 15:20:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:24,wlp3s0,5.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:25,enp0s31f6,3316.00,1344.00,4890.20,91.99,0.00,0.00,0.00,40.06
2018-09-07 15:20:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:25,wlp3s0,3.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:26,enp0s31f6,2791.00,1142.00,4118.22,78.04,0.00,0.00,0.00,33.74
2018-09-07 15:20:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:26,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:27,enp0s31f6,3094.00,1261.00,4567.09,86.24,0.00,0.00,0.00,37.41
2018-09-07 15:20:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:27,wlp3s0,6.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:28,enp0s31f6,3091.00,1263.00,4563.60,86.41,0.00,0.00,0.00,37.39
2018-09-07 15:20:28,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:28,wlp3s0,7.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:29,enp0s31f6,3086.00,1244.00,4562.60,85.07,0.00,0.00,0.00,37.38
2018-09-07 15:20:29,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:29,wlp3s0,2.00,1.00,0.12,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:30,enp0s31f6,3097.00,1255.00,4577.17,85.86,0.00,0.00,0.00,37.50
2018-09-07 15:20:30,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:30,wlp3s0,3.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:31,enp0s31f6,2940.00,1185.00,4343.98,81.02,0.00,0.00,0.00,35.59
2018-09-07 15:20:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:31,wlp3s0,2.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:32,enp0s31f6,3541.00,1433.00,5237.67,98.04,0.00,0.00,0.00,42.91
2018-09-07 15:20:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:32,wlp3s0,19.00,0.00,3.60,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:33,enp0s31f6,3072.00,1238.00,4540.22,84.65,0.00,0.00,0.00,37.19
2018-09-07 15:20:33,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:33,wlp3s0,5.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:34,enp0s31f6,2942.00,1195.00,4346.23,81.74,0.00,0.00,0.00,35.60
2018-09-07 15:20:34,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:34,wlp3s0,2.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:35,enp0s31f6,3129.00,1256.00,4627.65,85.89,0.00,0.00,0.00,37.91
2018-09-07 15:20:35,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:35,wlp3s0,5.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:36,enp0s31f6,3060.00,1246.00,4524.04,85.21,0.00,0.00,0.00,37.06
2018-09-07 15:20:36,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:36,wlp3s0,8.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:37,enp0s31f6,3094.00,1253.00,4571.87,85.71,0.00,0.00,0.00,37.45
2018-09-07 15:20:37,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:37,wlp3s0,10.00,1.00,1.17,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:38,enp0s31f6,2935.00,1180.00,4335.15,80.69,0.00,0.00,0.00,35.51
2018-09-07 15:20:38,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:38,wlp3s0,7.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:39,enp0s31f6,3179.00,1367.00,4698.28,93.46,0.00,0.00,0.00,38.49
2018-09-07 15:20:39,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:39,wlp3s0,5.00,0.00,1.49,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:40,enp0s31f6,3235.00,1297.00,4778.46,88.70,0.00,0.00,0.00,39.15
2018-09-07 15:20:40,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:40,wlp3s0,1.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:41,enp0s31f6,2334.00,940.00,3448.99,64.30,0.00,0.00,0.00,28.25
2018-09-07 15:20:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:41,wlp3s0,7.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:42,enp0s31f6,3477.00,1412.00,5135.92,96.55,0.00,0.00,0.00,42.07
2018-09-07 15:20:42,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:42,wlp3s0,9.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:43,enp0s31f6,2608.00,1047.00,3850.86,71.58,0.00,0.00,0.00,31.55
2018-09-07 15:20:43,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:43,wlp3s0,5.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:44,enp0s31f6,2900.00,1164.00,4272.61,79.61,0.00,0.00,0.00,35.00
2018-09-07 15:20:44,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:44,wlp3s0,2.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:45,enp0s31f6,2733.00,1095.00,4027.85,74.87,0.00,0.00,0.00,33.00
2018-09-07 15:20:45,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:45,wlp3s0,12.00,1.00,2.33,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:46,enp0s31f6,3645.00,1473.00,5374.23,100.75,0.00,0.00,0.00,44.03
2018-09-07 15:20:46,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:46,wlp3s0,17.00,0.00,2.87,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:47,enp0s31f6,3054.00,1238.00,4508.62,84.69,0.00,0.00,0.00,36.93
2018-09-07 15:20:47,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:47,wlp3s0,2.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:48,enp0s31f6,2862.00,1160.00,4226.30,79.34,0.00,0.00,0.00,34.62
2018-09-07 15:20:48,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:48,wlp3s0,17.00,0.00,4.53,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:49,enp0s31f6,3183.00,1282.00,4702.04,87.68,0.00,0.00,0.00,38.52
2018-09-07 15:20:49,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:49,wlp3s0,6.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:50,enp0s31f6,3162.00,1276.00,4674.48,87.27,0.00,0.00,0.00,38.29
2018-09-07 15:20:50,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:50,wlp3s0,11.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:51,enp0s31f6,3247.00,1310.00,4797.91,89.57,0.00,0.00,0.00,39.30
2018-09-07 15:20:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:51,wlp3s0,5.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:52,enp0s31f6,2677.00,1081.00,3960.23,73.96,0.00,0.00,0.00,32.44
2018-09-07 15:20:52,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:52,wlp3s0,15.00,0.00,2.93,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:53,enp0s31f6,3008.00,1214.00,4452.82,83.04,0.00,0.00,0.00,36.48
2018-09-07 15:20:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:53,wlp3s0,1.00,1.00,0.06,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:20:54,enp0s31f6,3012.00,1224.00,4448.42,83.70,0.00,0.00,0.00,36.44
2018-09-07 15:20:54,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:54,wlp3s0,6.00,0.00,1.68,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:55,enp0s31f6,368.00,167.00,512.77,16.92,0.00,0.00,0.00,4.20
2018-09-07 15:20:55,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:55,wlp3s0,10.00,0.00,1.86,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:56,enp0s31f6,3506.00,1416.00,5165.23,96.84,0.00,0.00,0.00,42.31
2018-09-07 15:20:56,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:56,wlp3s0,14.00,0.00,3.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:57,enp0s31f6,4193.07,1684.16,6185.23,115.14,0.00,0.00,0.00,50.67
2018-09-07 15:20:57,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:57,wlp3s0,18.81,0.00,4.42,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:58,enp0s31f6,4090.00,1646.00,6039.87,112.55,0.00,0.00,0.00,49.48
2018-09-07 15:20:58,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:58,wlp3s0,4.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:59,enp0s31f6,3076.00,1231.00,4545.59,84.16,0.00,0.00,0.00,37.24
2018-09-07 15:20:59,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:20:59,wlp3s0,1.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:00,enp0s31f6,3185.00,1276.00,4705.28,87.27,0.00,0.00,0.00,38.55
2018-09-07 15:21:00,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:00,wlp3s0,2.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:01,enp0s31f6,3044.00,1215.00,4498.35,83.08,0.00,0.00,0.00,36.85
2018-09-07 15:21:01,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:01,wlp3s0,10.00,1.00,0.98,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:21:02,enp0s31f6,4322.00,1735.00,6383.28,118.64,0.00,0.00,0.00,52.29
2018-09-07 15:21:02,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:02,wlp3s0,4.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:03,enp0s31f6,4088.00,1644.00,6040.62,112.43,0.00,0.00,0.00,49.48
2018-09-07 15:21:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:03,wlp3s0,7.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:04,enp0s31f6,3362.00,1351.00,4976.14,92.39,0.00,0.00,0.00,40.76
2018-09-07 15:21:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:21:04,wlp3s0,3.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00
