Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2018-09-07 14:36:48,7,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:36:49,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:36:49,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:49,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:49,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:49,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:49,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:49,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:49,7,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:50,0,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:36:50,1,1.02,0.00,1.02,0.00,0.00,97.96
2018-09-07 14:36:50,2,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:36:50,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:50,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:50,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:50,6,0.00,0.00,1.98,0.99,0.00,97.03
2018-09-07 14:36:50,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:51,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:36:51,1,1.02,0.00,2.04,0.00,0.00,96.94
2018-09-07 14:36:51,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:51,3,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:51,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:51,5,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:51,6,0.99,0.00,1.98,0.00,0.00,97.03
2018-09-07 14:36:51,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:52,0,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:36:52,1,0.00,0.00,2.04,0.00,0.00,97.96
2018-09-07 14:36:52,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:52,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:52,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:52,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:52,6,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:36:52,7,2.00,0.00,0.00,0.00,0.00,98.00
2018-09-07 14:36:53,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:53,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:53,2,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:53,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:53,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:53,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:53,6,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:36:53,7,2.00,0.00,0.00,0.00,0.00,98.00
2018-09-07 14:36:54,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:54,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:36:54,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:54,3,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:54,4,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:36:54,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:54,6,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:54,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:55,0,2.00,0.00,0.00,0.00,0.00,98.00
2018-09-07 14:36:55,1,1.03,0.00,0.00,0.00,0.00,98.97
2018-09-07 14:36:55,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:55,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:55,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:55,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:55,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:55,7,1.00,0.00,0.00,1.00,0.00,98.00
2018-09-07 14:36:56,0,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:36:56,1,0.00,0.00,2.04,0.00,0.00,97.96
2018-09-07 14:36:56,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:56,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:56,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:56,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:56,6,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:36:56,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:57,0,1.96,0.00,0.98,0.00,0.00,97.06
2018-09-07 14:36:57,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:57,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:57,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:57,4,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:36:57,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:57,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:57,7,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:36:58,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:36:58,1,0.00,0.00,2.06,0.00,0.00,97.94
2018-09-07 14:36:58,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:58,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:58,4,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:36:58,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:58,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:58,7,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:36:59,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:59,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:59,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:59,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:59,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:59,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:36:59,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:36:59,7,1.00,0.00,0.00,0.00,0.00,99.00
