Linux 4.15.0-33-generic (uspanzto20) 	09/07/2018 	_x86_64_	(8 CPU)

02:36:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:48 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
02:36:48 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:48 PM       6      0.00      0.00      1.00      0.00      0.00     99.00
02:36:48 PM       7      1.01      0.00      0.00      0.00      0.00     98.99

02:36:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:49 PM     all      0.25      0.00      0.38      0.00      0.00     99.37
02:36:49 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
02:36:49 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:36:49 PM       7      0.00      0.00      0.99      0.00      0.00     99.01

02:36:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:50 PM     all      0.25      0.00      0.50      0.13      0.00     99.12
02:36:50 PM       0      1.00      0.00      1.00      0.00      0.00     98.00
02:36:50 PM       1      1.02      0.00      1.02      0.00      0.00     97.96
02:36:50 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
02:36:50 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:50 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:50 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:50 PM       6      0.00      0.00      1.98      0.99      0.00     97.03
02:36:50 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:36:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:51 PM     all      0.38      0.00      0.62      0.00      0.00     99.00
02:36:51 PM       0      0.99      0.00      0.99      0.00      0.00     98.02
02:36:51 PM       1      1.02      0.00      2.04      0.00      0.00     96.94
02:36:51 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:51 PM       3      0.00      0.00      0.99      0.00      0.00     99.01
02:36:51 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:51 PM       5      0.00      0.00      0.99      0.00      0.00     99.01
02:36:51 PM       6      0.99      0.00      1.98      0.00      0.00     97.03
02:36:51 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:36:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:52 PM     all      0.25      0.00      0.50      0.00      0.00     99.25
02:36:52 PM       0      0.99      0.00      0.00      0.00      0.00     99.01
02:36:52 PM       1      0.00      0.00      2.04      0.00      0.00     97.96
02:36:52 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:52 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:52 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:52 PM       6      0.00      0.00      1.98      0.00      0.00     98.02
02:36:52 PM       7      2.00      0.00      0.00      0.00      0.00     98.00

02:36:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:53 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
02:36:53 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM       2      0.00      0.00      0.99      0.00      0.00     99.01
02:36:53 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM       6      0.00      0.00      1.98      0.00      0.00     98.02
02:36:53 PM       7      2.00      0.00      0.00      0.00      0.00     98.00

02:36:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:54 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
02:36:54 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:36:54 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
02:36:54 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:54 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
02:36:54 PM       4      0.00      0.00      1.00      0.00      0.00     99.00
02:36:54 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:54 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
02:36:54 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

02:36:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:55 PM     all      0.38      0.00      0.25      0.13      0.00     99.25
02:36:55 PM       0      2.00      0.00      0.00      0.00      0.00     98.00
02:36:55 PM       1      1.03      0.00      0.00      0.00      0.00     98.97
02:36:55 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:55 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:55 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:55 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:55 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:36:55 PM       7      1.00      0.00      0.00      1.00      0.00     98.00

02:36:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:56 PM     all      0.13      0.00      0.50      0.00      0.00     99.37
02:36:56 PM       0      0.00      0.00      1.98      0.00      0.00     98.02
02:36:56 PM       1      0.00      0.00      2.04      0.00      0.00     97.96
02:36:56 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:56 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:56 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:56 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:56 PM       6      0.00      0.00      1.98      0.00      0.00     98.02
02:36:56 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

02:36:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:57 PM     all      0.50      0.00      0.00      0.00      0.00     99.50
02:36:57 PM       0      1.96      0.00      0.98      0.00      0.00     97.06
02:36:57 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:36:57 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:57 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:57 PM       4      0.99      0.00      0.00      0.00      0.00     99.01
02:36:57 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:57 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:36:57 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

02:36:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:58 PM     all      0.25      0.00      0.38      0.00      0.00     99.37
02:36:58 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
02:36:58 PM       1      0.00      0.00      2.06      0.00      0.00     97.94
02:36:58 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:58 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:58 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
02:36:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:36:58 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

02:36:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:59 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:36:59 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
02:36:59 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:36:59 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:36:59 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:36:59 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:36:59 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:36:59 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:36:59 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

02:36:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:00 PM     all      0.50      0.00      0.25      0.13      0.00     99.12
02:37:00 PM       0      0.99      0.00      0.00      0.00      0.00     99.01
02:37:00 PM       1      0.00      0.00      1.02      0.00      0.00     98.98
02:37:00 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:00 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:00 PM       4      0.99      0.00      0.00      0.00      0.00     99.01
02:37:00 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:00 PM       6      0.99      0.00      0.99      0.00      0.00     98.02
02:37:00 PM       7      1.98      0.00      0.99      0.99      0.00     96.04

02:37:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:01 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:37:01 PM       0      1.98      0.00      0.99      0.00      0.00     97.03
02:37:01 PM       1      0.00      0.00      1.04      0.00      0.00     98.96
02:37:01 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:01 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:01 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:01 PM       5      0.99      0.00      0.00      0.00      0.00     99.01
02:37:01 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:37:01 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:02 PM     all      0.25      0.00      0.38      0.00      0.00     99.37
02:37:02 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
02:37:02 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
02:37:02 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:02 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:02 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:02 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:02 PM       6      0.99      0.00      0.00      0.00      0.00     99.01
02:37:02 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:03 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
02:37:03 PM       0      0.99      0.00      0.99      0.00      0.00     98.02
02:37:03 PM       1      1.01      0.00      2.02      0.00      0.00     96.97
02:37:03 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:03 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:03 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:03 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:03 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:37:03 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:04 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
02:37:04 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
02:37:04 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:37:04 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:04 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:04 PM       4      0.00      0.00      1.00      0.00      0.00     99.00
02:37:04 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:04 PM       6      0.99      0.00      0.99      0.00      0.00     98.02
02:37:04 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:05 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
02:37:05 PM       0      0.99      0.00      0.99      0.00      0.00     98.02
02:37:05 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM       7      0.00      0.00      0.00      2.00      0.00     98.00

02:37:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:06 PM     all      0.38      0.00      0.13      0.00      0.00     99.50
02:37:06 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
02:37:06 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:06 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

02:37:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:07 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
02:37:07 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
02:37:07 PM       1      0.00      0.00      2.04      0.00      0.00     97.96
02:37:07 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:07 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:07 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
02:37:07 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:07 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:07 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

02:37:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:08 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
02:37:08 PM       0      0.99      0.00      0.99      0.00      0.00     98.02
02:37:08 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
02:37:08 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:08 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

02:37:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:09 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
02:37:09 PM       0      1.98      0.00      0.00      0.00      0.00     98.02
02:37:09 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
02:37:09 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:09 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:10 PM     all      0.25      0.00      0.00      0.13      0.00     99.62
02:37:10 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       1      1.03      0.00      0.00      0.00      0.00     98.97
02:37:10 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:10 PM       7      0.00      0.00      0.00      1.00      0.00     99.00

02:37:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:11 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
02:37:11 PM       0      2.00      0.00      0.00      0.00      0.00     98.00
02:37:11 PM       1      1.02      0.00      1.02      0.00      0.00     97.96
02:37:11 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
02:37:11 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:12 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
02:37:12 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       1      0.00      0.00      2.06      0.00      0.00     97.94
02:37:12 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:12 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:13 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
02:37:13 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       1      2.02      0.00      2.02      0.00      0.00     95.96
02:37:13 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:13 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:14 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
02:37:14 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       1      2.06      0.00      0.00      0.00      0.00     97.94
02:37:14 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:15 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
02:37:15 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
02:37:15 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:15 PM       7      0.98      0.00      0.98      1.96      0.00     96.08

02:37:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:16 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
02:37:16 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:16 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:37:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:17 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:37:17 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       1      1.03      0.00      0.00      0.00      0.00     98.97
02:37:17 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:17 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

02:37:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:18 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
02:37:18 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       1      0.00      0.00      1.03      0.00      0.00     98.97
02:37:18 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:37:18 PM       7      0.99      0.00      0.99      0.00      0.00     98.02

02:37:18 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:37:19 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
02:37:19 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:37:19 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
