Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2018-09-07 14:29:01,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:01,5,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:01,6,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:01,7,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:02,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:02,1,1.06,0.00,0.00,1.06,0.00,97.87
2018-09-07 14:29:02,2,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:02,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:02,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:02,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:02,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:02,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:03,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:03,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:03,2,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:29:03,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:03,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:03,5,0.00,0.00,1.96,0.00,0.00,98.04
2018-09-07 14:29:03,6,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:03,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:04,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:04,1,1.04,0.00,2.08,0.00,0.00,96.88
2018-09-07 14:29:04,2,1.96,0.00,0.98,0.00,0.00,97.06
2018-09-07 14:29:04,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:04,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:04,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:04,6,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:04,7,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:05,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:05,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:05,2,2.00,0.00,0.00,0.00,0.00,98.00
2018-09-07 14:29:05,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:05,4,0.00,0.00,0.00,0.99,0.00,99.01
2018-09-07 14:29:05,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:05,6,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:05,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:06,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:06,1,1.04,0.00,1.04,0.00,0.00,97.92
2018-09-07 14:29:06,2,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:29:06,3,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:06,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:06,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:06,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:06,7,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:07,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:07,1,0.00,0.00,0.00,1.08,0.00,98.92
2018-09-07 14:29:07,2,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:07,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:07,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:07,5,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:07,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:07,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:08,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,2,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:29:08,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:08,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:09,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:09,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:09,2,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:09,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:09,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:09,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:09,6,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:09,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:10,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:10,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:10,2,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:10,3,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:10,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:10,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:10,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:10,7,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:11,0,0.00,0.00,1.01,0.00,0.00,98.99
2018-09-07 14:29:11,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:11,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:11,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:11,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:11,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:11,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:11,7,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:12,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:12,1,0.00,0.00,1.06,1.06,0.00,97.87
2018-09-07 14:29:12,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:12,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:12,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:12,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:12,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:12,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:13,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:13,6,1.98,0.00,0.00,0.00,0.00,98.02
2018-09-07 14:29:13,7,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:14,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:14,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:14,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:14,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:14,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:14,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:14,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:14,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:15,0,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:15,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:15,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:15,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:15,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:15,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:15,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:15,7,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:16,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:16,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:16,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:16,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:16,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:16,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:16,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:16,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:17,0,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:17,1,1.01,0.00,4.04,0.00,0.00,94.95
2018-09-07 14:29:17,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:17,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:17,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:17,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:17,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:17,7,0.00,0.00,1.00,1.00,0.00,98.00
2018-09-07 14:29:18,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:18,1,0.00,0.00,1.08,0.00,0.00,98.92
2018-09-07 14:29:18,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:18,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:18,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:18,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:18,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:18,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:19,0,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:19,1,0.00,0.00,1.05,0.00,0.00,98.95
2018-09-07 14:29:19,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:19,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:19,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:19,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:19,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:19,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:20,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:20,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:20,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:21,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:21,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:21,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:21,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:21,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:21,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:21,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:21,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:22,0,1.00,0.00,0.00,1.00,0.00,98.00
2018-09-07 14:29:22,1,1.03,0.00,3.09,0.00,0.00,95.88
2018-09-07 14:29:22,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:22,3,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:22,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:22,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:22,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:22,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,0,0.00,0.00,1.01,0.00,0.00,98.99
2018-09-07 14:29:23,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:23,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:23,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:24,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,2,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:24,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:24,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:25,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:25,1,0.00,0.00,4.12,0.00,0.00,95.88
2018-09-07 14:29:25,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:25,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:25,4,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:25,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:25,6,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:25,7,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:26,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:26,1,1.04,0.00,2.08,0.00,0.00,96.88
2018-09-07 14:29:26,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:26,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:26,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:26,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:26,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:26,7,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:29:27,0,2.00,0.00,0.00,1.00,0.00,97.00
2018-09-07 14:29:27,1,0.00,0.00,4.12,0.00,0.00,95.88
2018-09-07 14:29:27,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:27,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:27,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:27,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:27,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:27,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:28,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:28,1,1.03,0.00,3.09,0.00,0.00,95.88
2018-09-07 14:29:28,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:28,3,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:28,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:28,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:28,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:28,7,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:29:29,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:29,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:29,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:29,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:29,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:29,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:29,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:29,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:30,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:30,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:30,7,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:31,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:29:31,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:31,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:31,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:31,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:31,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:31,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:31,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:32,0,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:32,1,0.00,0.00,2.11,1.05,0.00,96.84
2018-09-07 14:29:32,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:32,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:32,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:32,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:32,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:32,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,0,1.98,0.00,0.00,0.00,0.00,98.02
2018-09-07 14:29:33,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:33,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:33,7,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:34,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:29:34,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:34,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:34,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:34,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:34,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:34,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:34,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:35,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:35,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:35,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:35,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:35,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:35,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:35,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:35,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:36,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:36,1,0.00,0.00,1.06,0.00,0.00,98.94
2018-09-07 14:29:36,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:36,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:36,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:36,5,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:36,6,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:29:36,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,0,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,1,1.05,0.00,1.05,0.00,0.00,97.89
2018-09-07 14:29:37,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,3,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:29:37,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:37,7,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:29:38,0,1.00,0.00,1.00,0.00,0.00,98.00
2018-09-07 14:29:38,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:38,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:38,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:38,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:38,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:38,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:38,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:39,0,0.00,0.00,1.98,0.00,0.00,98.02
2018-09-07 14:29:39,1,0.00,0.00,2.11,0.00,0.00,97.89
2018-09-07 14:29:39,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:39,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:39,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:39,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:39,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:39,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:29:40,0,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:29:40,1,0.00,0.00,3.12,0.00,0.00,96.88
2018-09-07 14:29:40,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:40,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:40,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:40,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:40,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:40,7,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:29:41,0,1.98,0.00,0.00,0.00,0.00,98.02
2018-09-07 14:29:41,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:41,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:41,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:29:41,4,0.00,0.00,0.00,0.00,0.00,100.00
