Time,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
2018-09-07 14:29:14,enp0s31f6,4361.00,1751.00,6450.35,119.76,0.00,0.00,0.00,52.84
2018-09-07 14:29:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:14,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:15,enp0s31f6,4298.00,1720.00,6361.93,117.64,0.00,0.00,0.00,52.12
2018-09-07 14:29:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:15,wlp3s0,2.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:16,enp0s31f6,4497.00,1805.00,6656.29,123.46,0.00,0.00,0.00,54.53
2018-09-07 14:29:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:16,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:17,enp0s31f6,4464.00,1803.00,6609.91,123.29,0.00,0.00,0.00,54.15
2018-09-07 14:29:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:17,wlp3s0,4.00,1.00,0.24,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:18,enp0s31f6,4293.00,1715.00,6355.15,117.28,0.00,0.00,0.00,52.06
2018-09-07 14:29:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:18,wlp3s0,3.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:19,enp0s31f6,4395.00,1773.00,6501.58,121.27,0.00,0.00,0.00,53.26
2018-09-07 14:29:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:19,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:20,enp0s31f6,4536.00,1826.00,6712.65,124.88,0.00,0.00,0.00,54.99
2018-09-07 14:29:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:20,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:21,enp0s31f6,4331.00,1740.00,6411.24,118.97,0.00,0.00,0.00,52.52
2018-09-07 14:29:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:21,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:22,enp0s31f6,4297.00,1749.00,6354.94,119.63,0.00,0.00,0.00,52.06
2018-09-07 14:29:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:22,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:23,enp0s31f6,4526.00,1817.00,6699.92,124.27,0.00,0.00,0.00,54.89
2018-09-07 14:29:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:23,wlp3s0,2.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:24,enp0s31f6,4437.00,1781.00,6569.89,121.78,0.00,0.00,0.00,53.82
2018-09-07 14:29:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:24,wlp3s0,4.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:25,enp0s31f6,4292.00,1722.00,6352.84,117.74,0.00,0.00,0.00,52.04
2018-09-07 14:29:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:25,wlp3s0,4.00,1.00,0.23,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:26,enp0s31f6,4421.00,1771.00,6539.97,121.11,0.00,0.00,0.00,53.58
2018-09-07 14:29:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:26,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:27,enp0s31f6,4534.00,1824.00,6711.63,124.72,0.00,0.00,0.00,54.98
2018-09-07 14:29:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:27,wlp3s0,4.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:28,enp0s31f6,4305.00,1728.00,6374.84,118.15,0.00,0.00,0.00,52.22
2018-09-07 14:29:28,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:28,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:29,enp0s31f6,4309.00,1740.00,6377.46,118.99,0.00,0.00,0.00,52.24
2018-09-07 14:29:29,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:29,wlp3s0,12.00,0.00,2.31,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:30,enp0s31f6,4540.00,1816.00,6710.69,124.18,0.00,0.00,0.00,54.97
2018-09-07 14:29:30,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:30,wlp3s0,5.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:31,enp0s31f6,4414.00,1772.00,6532.43,121.19,0.00,0.00,0.00,53.51
2018-09-07 14:29:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:31,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:32,enp0s31f6,4296.00,1747.00,6354.04,119.48,0.00,0.00,0.00,52.05
2018-09-07 14:29:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:32,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:33,enp0s31f6,4446.00,1808.00,6580.55,123.64,0.00,0.00,0.00,53.91
2018-09-07 14:29:33,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:33,wlp3s0,9.00,1.00,2.34,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:34,enp0s31f6,4518.00,1804.00,6689.96,123.36,0.00,0.00,0.00,54.80
2018-09-07 14:29:34,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:34,wlp3s0,1.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:35,enp0s31f6,4289.00,1719.00,6349.86,117.54,0.00,0.00,0.00,52.02
2018-09-07 14:29:35,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:35,wlp3s0,3.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:36,enp0s31f6,4344.00,1752.00,6425.30,119.84,0.00,0.00,0.00,52.64
2018-09-07 14:29:36,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:36,wlp3s0,4.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:37,enp0s31f6,4533.00,1827.00,6711.57,124.93,0.00,0.00,0.00,54.98
2018-09-07 14:29:37,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:37,wlp3s0,6.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:38,enp0s31f6,4382.00,1757.00,6488.99,120.13,0.00,0.00,0.00,53.16
2018-09-07 14:29:38,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:38,wlp3s0,2.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:39,enp0s31f6,4296.00,1722.00,6352.58,117.76,0.00,0.00,0.00,52.04
2018-09-07 14:29:39,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:39,wlp3s0,3.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:40,enp0s31f6,4473.00,1800.00,6621.99,123.09,0.00,0.00,0.00,54.25
2018-09-07 14:29:40,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:40,wlp3s0,5.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:41,enp0s31f6,4488.00,1814.00,6644.86,124.05,0.00,0.00,0.00,54.43
2018-09-07 14:29:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:41,wlp3s0,6.00,1.00,1.07,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:42,enp0s31f6,4293.00,1750.00,6355.15,119.68,0.00,0.00,0.00,52.06
2018-09-07 14:29:42,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:42,wlp3s0,8.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:43,enp0s31f6,4325.74,1733.66,6403.15,118.57,0.00,0.00,0.00,52.45
2018-09-07 14:29:43,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:43,wlp3s0,4.95,0.00,1.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:44,enp0s31f6,4534.00,1818.00,6712.41,124.32,0.00,0.00,0.00,54.99
2018-09-07 14:29:44,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:44,wlp3s0,4.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:45,enp0s31f6,4354.00,1757.00,6445.58,120.17,0.00,0.00,0.00,52.80
2018-09-07 14:29:45,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:45,wlp3s0,6.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:46,enp0s31f6,4296.00,1728.00,6358.96,118.18,0.00,0.00,0.00,52.09
2018-09-07 14:29:46,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:46,wlp3s0,9.00,0.00,2.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:47,enp0s31f6,4505.00,1833.00,6663.97,125.37,0.00,0.00,0.00,54.59
2018-09-07 14:29:47,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:47,wlp3s0,5.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:48,enp0s31f6,4469.00,1797.00,6605.39,122.88,0.00,0.00,0.00,54.11
2018-09-07 14:29:48,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:48,wlp3s0,2.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:49,enp0s31f6,4296.00,1729.00,6358.33,118.26,0.00,0.00,0.00,52.09
2018-09-07 14:29:49,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:49,wlp3s0,2.00,1.00,0.13,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:50,enp0s31f6,4394.00,1767.00,6503.61,120.86,0.00,0.00,0.00,53.28
2018-09-07 14:29:50,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:50,wlp3s0,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:51,enp0s31f6,4534.00,1823.00,6711.63,124.65,0.00,0.00,0.00,54.98
2018-09-07 14:29:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:51,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:52,enp0s31f6,4328.00,1742.00,6407.04,119.14,0.00,0.00,0.00,52.49
2018-09-07 14:29:52,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:52,wlp3s0,6.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:53,enp0s31f6,4293.00,1738.00,6348.19,119.90,0.00,0.00,0.00,52.00
2018-09-07 14:29:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:53,wlp3s0,3.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:54,enp0s31f6,25.00,18.00,11.11,5.68,0.00,0.00,0.00,0.09
2018-09-07 14:29:54,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:54,wlp3s0,4.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:55,enp0s31f6,4542.00,1836.00,6711.70,125.57,0.00,0.00,0.00,54.98
2018-09-07 14:29:55,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:55,wlp3s0,2.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:56,enp0s31f6,4413.00,1776.00,6520.47,121.48,0.00,0.00,0.00,53.42
2018-09-07 14:29:56,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:56,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:57,enp0s31f6,4302.00,1761.00,6352.61,120.46,0.00,0.00,0.00,52.04
2018-09-07 14:29:57,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:57,wlp3s0,8.00,1.00,1.03,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:29:58,enp0s31f6,4455.00,1830.00,6592.57,125.16,0.00,0.00,0.00,54.01
2018-09-07 14:29:58,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:58,wlp3s0,3.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:59,enp0s31f6,4506.00,1820.00,6673.45,124.43,0.00,0.00,0.00,54.67
2018-09-07 14:29:59,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:29:59,wlp3s0,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:00,enp0s31f6,4301.00,1734.00,6362.23,118.61,0.00,0.00,0.00,52.12
2018-09-07 14:30:00,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:00,wlp3s0,7.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:01,enp0s31f6,4348.00,1750.00,6428.35,119.69,0.00,0.00,0.00,52.66
2018-09-07 14:30:01,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:01,wlp3s0,4.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:02,enp0s31f6,4542.00,1832.00,6711.70,125.29,0.00,0.00,0.00,54.98
2018-09-07 14:30:02,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:02,wlp3s0,1.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:03,enp0s31f6,4383.00,1771.00,6480.14,121.13,0.00,0.00,0.00,53.09
2018-09-07 14:30:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:03,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:04,enp0s31f6,4295.00,1717.00,6356.02,117.42,0.00,0.00,0.00,52.07
2018-09-07 14:30:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:04,wlp3s0,2.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:05,enp0s31f6,4479.00,1810.00,6630.25,123.79,0.00,0.00,0.00,54.31
2018-09-07 14:30:05,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:05,wlp3s0,18.00,1.00,3.99,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:30:06,enp0s31f6,4485.00,1795.00,6639.49,122.79,0.00,0.00,0.00,54.39
2018-09-07 14:30:06,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:06,wlp3s0,6.00,0.00,1.90,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:07,enp0s31f6,4296.00,1733.00,6354.82,118.47,0.00,0.00,0.00,52.06
2018-09-07 14:30:07,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:07,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:08,enp0s31f6,4374.00,1770.00,6468.07,121.02,0.00,0.00,0.00,52.99
2018-09-07 14:30:08,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:08,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:09,enp0s31f6,4536.00,1843.00,6711.87,126.03,0.00,0.00,0.00,54.98
2018-09-07 14:30:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:09,wlp3s0,4.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:10,enp0s31f6,4346.00,1734.00,6434.99,118.57,0.00,0.00,0.00,52.72
2018-09-07 14:30:10,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:10,wlp3s0,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:11,enp0s31f6,4298.00,1728.00,6351.98,118.18,0.00,0.00,0.00,52.04
2018-09-07 14:30:11,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:11,wlp3s0,3.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:12,enp0s31f6,4514.00,1818.00,6677.94,124.34,0.00,0.00,0.00,54.71
2018-09-07 14:30:12,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:12,wlp3s0,5.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:13,enp0s31f6,4458.00,1791.00,6594.15,122.49,0.00,0.00,0.00,54.02
2018-09-07 14:30:13,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:13,wlp3s0,11.00,1.00,1.76,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:30:14,enp0s31f6,4286.00,1718.00,6341.41,117.51,0.00,0.00,0.00,51.95
2018-09-07 14:30:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:14,wlp3s0,2.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:15,enp0s31f6,4415.00,1775.00,6534.10,121.42,0.00,0.00,0.00,53.53
2018-09-07 14:30:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:15,wlp3s0,2.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:16,enp0s31f6,4539.00,1815.00,6711.50,124.13,0.00,0.00,0.00,54.98
2018-09-07 14:30:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:16,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:17,enp0s31f6,4332.00,1765.00,6399.51,120.70,0.00,0.00,0.00,52.42
2018-09-07 14:30:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:17,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:18,enp0s31f6,4299.00,1722.00,6350.65,117.75,0.00,0.00,0.00,52.02
2018-09-07 14:30:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:18,wlp3s0,6.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:19,enp0s31f6,4538.00,1822.00,6710.54,124.58,0.00,0.00,0.00,54.97
2018-09-07 14:30:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:19,wlp3s0,6.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:20,enp0s31f6,4427.00,1774.00,6550.87,121.32,0.00,0.00,0.00,53.66
2018-09-07 14:30:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:20,wlp3s0,2.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:21,enp0s31f6,4305.00,1801.00,6361.10,123.17,0.00,0.00,0.00,52.11
2018-09-07 14:30:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:21,wlp3s0,10.00,1.00,2.76,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:30:22,enp0s31f6,4429.00,1788.00,6554.03,122.29,0.00,0.00,0.00,53.69
2018-09-07 14:30:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:22,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:23,enp0s31f6,4532.00,1819.00,6709.45,124.40,0.00,0.00,0.00,54.96
2018-09-07 14:30:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:23,wlp3s0,4.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:24,enp0s31f6,4298.00,1719.00,6358.32,117.57,0.00,0.00,0.00,52.09
2018-09-07 14:30:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:24,wlp3s0,5.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:25,enp0s31f6,4325.00,1745.00,6401.32,119.36,0.00,0.00,0.00,52.44
2018-09-07 14:30:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:25,wlp3s0,4.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:26,enp0s31f6,4537.00,1819.00,6711.94,124.39,0.00,0.00,0.00,54.98
2018-09-07 14:30:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:26,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:27,enp0s31f6,4400.00,1768.00,6504.56,120.91,0.00,0.00,0.00,53.29
2018-09-07 14:30:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:30:27,wlp3s0,4.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
